GameID	    GameID alt.	Hash	         Name
SLPM-62133	SLPM_621.33	0x148E3C9105	Bloody Roar 3 [Konami The Best]
SCES-51877	SCES_518.77	0x1AC1D99085	Bloody Roar 4
SLES-51877	SLES_518.77	0x1AC1399185	Bloody Roar 4
SLKA-25130	SLKA_251.30	0x10681AB1DD	Bloody Roar 4
SLPM-65499	SLPM_654.99	0x4FD664C92D	Bloody Roar 4
SLUS-20795	SLUS_207.95	0xDC21DD7195	Bloody Roar 4
SCES-52989	SCES_529.89	0x0BD1C98055	Blowout
SLES-52989	SLES_529.89	0x0BD1298155	Blowout
SLUS-20850	SLUS_208.50	0xCC31CD61CD	Blowout
SCES-50880	SCES_508.80	0x01D9C188B5	BMX XXX
SCES-51365	SCES_513.65	0x9A41591005	BMX XXX
SLES-50880	SLES_508.80	0x01D92189B5	BMX XXX
SLES-51365	SLES_513.65	0x9A41B91105	BMX XXX
SLUS-20415	SLUS_204.15	0x7B817DD115	BMX XXX
SLES-52714	SLES_527.14	0xCB11E9412D	Board Games Gallery [10 Games]
SLES-54981	SLES_549.81	0x05D921899D	Bob the Builder - Festival of Fun
SLPM-62572	SLPM_625.72	0xA53E8C217D	Boboboubo Boubobo - Shuumare! Taikan Boubobo
SLPM-62565	SLPM_625.65	0xA53E8C2135	Boboboubo Boubobo - Shuumare! Taikan Boubobo [with Camera]
SLPM-65912	SLPM_659.12	0x987ECC619D	Boboboubo Boubobo [Hudson the Best]
SLPM-65262	SLPM_652.62	0x079E2C81CD	Boboboubo Boubobo Hajike Matsuri
SLUS-21381	SLUS_213.81	0x748975D9CD	Bode Miller Alpine Skiing
SCPS-15026	SCPS_150.26	0x2681DC903D	Boku no Natsuyasumi 2
SCPS-19303	SCPS_193.03	0x4AF1ACE0E5	Boku no Natsuyasumi 2 [PlayStation 2 The Best]
SCPS-19209	SCPS_192.09	0x52E9B4F88D	Boku no Summer Vacation [PlayStation 2 The Best]
SCPS-11008	SCPS_110.08	0x4AE9B4F8C5	Boku to Mao
PAPX-90212	PAPX_902.12	0x40342C103D	Boku to Maou
SCPS-19102	SCPS_191.02	0x3289D49855	Boku to Maou [PlayStation 2 The Best]
SLPS-20304	SLPS_203.04	0x43F944E955	Boku wa Chiisai [Best Collection]
SLPS-25421	SLPS_254.21	0x48F944E9BD	Bokujou Monogarari - Oh! Wonderful Life
SLPS-25431	SLPS_254.31	0x48F944E96D	Bokujou Monogatari - Oh! Wonderful Life
SLPS-20104	SLPS_201.04	0x33893499E5	Bokujou Monogatari 3
SLPS-73102	SLPS_731.02	0xA749F45915	Bokujou Monogatari 3 - Heart ni Hi o Tsukete [PlayStation 2 The Best]
SLPS-73109	SLPS_731.09	0xA749F459CD	Bokujou Monogatari 3 - Heart ni Hi o Tsukete [PlayStation 2 The Best]
SCPS-15088	SCPS_150.88	0x3691CC803D	Bokura no Kazoku
SLES-55428	SLES_554.28	0x9649B11905	Bolt
SCES-51966	SCES_519.66	0x0AD1C9804D	Bombastic
SLES-51966	SLES_519.66	0x0AD129814D	Bombastic
SLUS-20764	SLUS_207.64	0xD429D579A5	Bombastic
SLPM-62503	SLPM_625.03	0xB52E9C3135	Bomberman Battles
SCES-53301	SCES_533.01	0xBC617930A5	Bomberman Hardball
SLES-53301	SLES_533.01	0xBC619931A5	Bomberman Hardball
SLPM-65218	SLPM_652.18	0x0F962489A5	Bomberman Jetters
SLPM-65485	SLPM_654.85	0x4FD664C99D	BOMBERMAN JETTERS [HUDSON THE BEST]
SCES-51302	SCES_513.02	0xAA7169202D	Bomberman Kart
SLES-51302	SLES_513.02	0xAA7189212D	Bomberman Kart
SLPM-62118	SLPM_621.18	0x148E3C919D	Bomberman Kart
SLPM-62311	SLPM_623.11	0x64FE4CE1E5	Bomberman Kart
SLPM-62478	SLPM_624.78	0xBD26943975	Bomberman Kart DX
SLPM-62599	SLPM_625.99	0x9D06B4191D	Bomberman Kart DX
SLPM-62291	SLPM_622.91	0x6CF644E94D	Bomberman Land 2
SLPM-74101	SLPM_741.01	0x907ECC61F5	Bomberman Land 2 [PlayStation 2 The Best]
SLPM-62643	SLPM_626.43	0x950EBC11B5	Bomberman Land 3
SLPM-62763	SLPM_627.63	0xF56EDC7115	Bomberman Land 3 [Hudson Best Version]
SCED-53515	SCED_535.15	0x742231781D	Bonus Demo 10
SCED-53514	SCED_535.14	0x7422317815	Bonus Demo 10 [Old]
SCED-53513	SCED_535.13	0x742231780D	Bonus Demo 10 [You]
SCED-54338	SCED_543.38	0x2572612805	Bonus Demo 11
SCED-54101	SCED_541.01	0xE4B2A1E87D	Bonus Demo 11 [You]
SCED-54102	SCED_541.02	0xE4B2A1E865	Bonus Demo 11m
SCED-54399	SCED_543.99	0x2D7A6920E5	Bonus Demo 12
SCED-54397	SCED_543.97	0x2D7A6920F5	Bonus Demo 12 [You]
SCED-54398	SCED_543.98	0x2D7A6920ED	Bonus Demo 12m
SCED-51486	SCED_514.86	0x72223178B5	Bonus Demo 4
SCED-51940	SCED_519.40	0x8ADAC9809D	Bonus Demo 5
SCED-51941	SCED_519.41	0x8ADAC98095	Bonus Demo 5
SCED-52390	SCED_523.90	0x1B4A59101D	Bonus Demo 6
SCED-52932	SCED_529.32	0x83D2C18895	Bonus Demo 8 [Old]
SCED-52933	SCED_529.33	0x83D2C1889D	Bonus Demo 8 [You]
SCED-53117	SCED_531.17	0xEBBAA9E035	Bonus Demo 9 [Old]
SCED-53116	SCED_531.16	0xEBBAA9E03D	Bonus Demo 9 [You]
SLES-55007	SLES_550.07	0x05D921894D	Boogie
SLUS-21681	SLUS_216.81	0xBD41BD11A5	Boogie
SCES-51083	SCES_510.83	0x518991D8BD	Borussia Dortmund Club Football - Saison 2003-2004
SLES-51083	SLES_510.83	0x518971D9BD	Borussia Dortmund Club Football - Saison 2003-2004
SLPM-65014	SLPM_650.14	0xC75EEC41CD	Bouken Jidai Katsugeki - Goemon
SLPM-65066	SLPM_650.66	0x37AE1CB1DD	Bouken Jidai Katsugeki Goemon
SLPM-65617	SLPM_656.17	0xD03684299D	Bouken Jidai Katsugeki Goemon [Konami Collection]
SLPS-25470	SLPS_254.70	0x40F14CE12D	Bouken-ou Beat - Dark Next Century
SLPM-66060	SLPM_660.60	0x40A614B9E5	Boukoku no Aegis 2035 - Warship Gunner
SLPM-66939	SLPM_669.39	0x997ECC6185	Boukoku no Aegis 2035 - Warship Gunner [Koei Selection]
SLPM-66529	SLPM_665.29	0x38DE6CC1F5	Boukoku no Aegis 2035 - Warship Gunner [KOEI the Best]
SLES-50241	SLES_502.41	0xA17981291D	Bouncer
SLUS-20069	SLUS_200.69	0x0BF10DA1B5	Bouncer
SCES-50241	SCES_502.41	0xA17961281D	Bouncer, The
SLPS-25023	SLPS_250.23	0xF041FC5195	Bouncer, The
SLUS-20606	SLUS_206.06	0x8C718D21ED	Bounty Hunter - Seek & Destroy
SCES-51861	SCES_518.61	0x12C9D1980D	Bowling Xciting
SLES-51861	SLES_518.61	0x12C931990D	Bowling Xciting
SCES-51717	SCES_517.17	0x32E9F1B8AD	Boxing Champions
SLES-51717	SLES_517.17	0x32E911B9AD	Boxing Champions
SLUS-21470	SLUS_214.70	0x649965C905	Bratz - Forever Diamonds
SCES-54342	SCES_543.42	0xA579612825	Bratz - Forever Diamondz
SCES-54343	SCES_543.43	0xA57961282D	Bratz - Forever Diamondz
SCES-54344	SCES_543.44	0xA579612855	Bratz - Forever Diamondz
SLES-54342	SLES_543.42	0xA579812925	Bratz - Forever Diamondz
SLES-54343	SLES_543.43	0xA57981292D	Bratz - Forever Diamondz
SLES-54344	SLES_543.44	0xA579812955	Bratz - Forever Diamondz
SLUS-21791	SLUS_217.91	0xD529D579BD	Bratz - Girlz Really Rock
SLUS-21225	SLUS_212.25	0x2CD12D81F5	Bratz - Rock Angels
SCES-53574	SCES_535.74	0xE439216865	Bratz - Rock Angelz
SCES-53575	SCES_535.75	0xE43921686D	Bratz - Rock Angelz
SCES-53576	SCES_535.76	0xE439216815	Bratz - Rock Angelz
SCES-53577	SCES_535.77	0xE43921681D	Bratz - Rock Angelz
SCES-53578	SCES_535.78	0xE439216805	Bratz - Rock Angelz
SCES-53582	SCES_535.82	0xE439216825	Bratz - Rock Angelz
SCES-53583	SCES_535.83	0xE43921682D	Bratz - Rock Angelz
SLES-53574	SLES_535.74	0xE439C16965	Bratz - Rock Angelz
SLES-53575	SLES_535.75	0xE439C1696D	Bratz - Rock Angelz
SLES-53576	SLES_535.76	0xE439C16915	Bratz - Rock Angelz
SLES-53577	SLES_535.77	0xE439C1691D	Bratz - Rock Angelz
SLES-53578	SLES_535.78	0xE439C16905	Bratz - Rock Angelz
SLES-53582	SLES_535.82	0xE439C16925	Bratz - Rock Angelz
SLES-53583	SLES_535.83	0xE439C1692D	Bratz - Rock Angelz
SCES-54998	SCES_549.98	0x05D9C18805	Bratz - The Movie
SLES-54998	SLES_549.98	0x05D9218905	Bratz - The Movie
SLUS-21643	SLUS_216.43	0xB549B5197D	Bratz - The Movie
SCES-51635	SCES_516.35	0xDA011950F5	Brave - The Search for Spirit Dancer
SLES-51635	SLES_516.35	0xDA01F951F5	Brave - The Search for Spirit Dancer
SLUS-21127	SLUS_211.27	0x34C935999D	Brave - The Search for Spirit Dancer
SCPS-15111	SCPS_151.11	0x4EE9B4F8FD	Brave Story - Wataru no Bouken
PAPX-90216	PAPX_902.16	0x40342C105D	Bravo Music
SCPS-11013	SCPS_110.13	0x4AE9B4F8ED	Bravo Music
SCPS-51004	SCPS_510.04	0x79E1BCF02D	Bravo Music
SCPS-11023	SCPS_110.23	0x4AE9B4F8BD	Bravo Music - Chou-Meikyokuban
SCPS-11019	SCPS_110.19	0x4AE9B4F89D	Bravo Music - Chou-Meikyokuban [Limited Edition] [Disc 1]
SCPS-11020	SCPS_110.20	0x4AE9B4F8A5	Bravo Music - Chou-Meikyokuban [Limited Edition] [Disc 2]
SCPS-11017	SCPS_110.17	0x4AE9B4F88D	Bravo Music - Christmas Edition
PCPX-96511	PCPX_965.11	0x66144C30C5	Bravo Music - Christmas Edition
SCPS-19105	SCPS_191.05	0x3A81DC90A5	Bravo Music [PlayStation 2 The Best]
SCES-51496	SCES_514.96	0xFA2139700D	Breath of Fire - Dragon Quarter
SLES-51496	SLES_514.96	0xFA21D9710D	Breath of Fire - Dragon Quarter
SLUS-20499	SLUS_204.99	0x946995399D	Breath of Fire - Dragon Quarter
SLPM-74410	SLPM_744.10	0x608E3C91FD	Breath of Fire 5 [PlayStation 2 The Best]
SLPM-65196	SLPM_651.96	0x178E3C91CD	Breath of Fire V - Dragon Quarter
SLUS-21195	SLUS_211.95	0x24D92589ED	Breeders' Cup - World Thoroughbred Championships
SCES-52717	SCES_527.17	0xCB11094015	Brian Lara Cricket 2005
SLES-52717	SLES_527.17	0xCB11E94115	Brian Lara Cricket 2005
SCES-50946	SCES_509.46	0x71A9B1F8D5	Britney's Dance Beat
SCES-50947	SCES_509.47	0x71A9B1F8DD	Britney's Dance Beat
SCES-50948	SCES_509.48	0x71A9B1F8E5	Britney's Dance Beat
SLES-50946	SLES_509.46	0x71A951F9D5	Britney's Dance Beat
SLES-50947	SLES_509.47	0x71A951F9DD	Britney's Dance Beat
SLES-50948	SLES_509.48	0x71A951F9E5	Britney's Dance Beat
SLPM-65174	SLPM_651.74	0x1F86349915	Britney's Dance Beat
SLUS-20402	SLUS_204.02	0x7B817DD17D	Britney's Dance Beat
SLPS-25356	SLPS_253.56	0x58E954F9A5	Broken Sword - Nenereru Ryuu no Densetsu
SCES-51557	SCES_515.57	0xEA31296075	Broken Sword - The Sleeping Dragon
SLES-51557	SLES_515.57	0xEA31C96175	Broken Sword - The Sleeping Dragon
SLKA-25277	SLKA_252.77	0x30483A9145	Brother in Arms - Road to Hill 30
SLPM-66042	SLPM_660.42	0xB85EEC41AD	Brother in Arms - Road to Hill 30
SCES-53659	SCES_536.59	0xD4091158BD	Brothers in Arms - Earned in Blood
SLES-53659	SLES_536.59	0xD409F159BD	Brothers in Arms - Earned in Blood
SLPM-66410	SLPM_664.10	0x18FE4CE18D	Brothers In Arms - Earned In Blood
SLUS-21310	SLUS_213.10	0x5CA15DF13D	Brothers in Arms - Earned in Blood
SLPM-66708	SLPM_667.08	0xE106B41985	Brothers In Arms - Earned In Blood [Best Version]
SCES-52888	SCES_528.88	0x13C9D19865	Brothers in Arms - Road to Hill 30
SLES-52888	SLES_528.88	0x13C9319965	Brothers in Arms - Road to Hill 30
SLUS-21163	SLUS_211.63	0x3CC13D91F5	Brothers in Arms - Road to Hill 30
SLPM-66568	SLPM_665.68	0xC126943945	Brothers in Arms - Road to Hill 30 [Ubisoft Best]
SLES-54588	SLES_545.88	0xFD21D971AD	Brunswick Pro Bowling
SLUS-21566	SLUS_215.66	0x9D619D31FD	Brunswick Pro Bowling
SLES-54476	SLES_544.76	0x8559A10955	Buccaneer
SCES-51890	SCES_518.90	0x1AC1D9903D	Buffy the Vampire Slayer - Chaos Bleeds
SLES-51890	SLES_518.90	0x1AC139913D	Buffy the Vampire Slayer - Chaos Bleeds
SLUS-20566	SLUS_205.66	0x84798529A5	Buffy the Vampire Slayer - Chaos Bleeds
SLPM-62411	SLPM_624.11	0x4CD664C9AD	Buggy Grand Prix - Kattobi! Dai-Sakusen
SLPM-62157	SLPM_621.57	0x0C962489DD	Building Baku
SCAJ-20056	SCAJ_200.56	0x83F5E0A855	Bujingai
SLKA-25150	SLKA_251.50	0x10681AB17D	Bujingai
SLPM-65459	SLPM_654.59	0x57CE7CD175	Bujingai
TCPS-10079	TCPS_100.79	0x59F9A4982D	Bujingai
SCES-52495	SCES_524.95	0xF32931783D	Bujingai - Swordmaster
SLES-52495	SLES_524.95	0xF329D1793D	Bujingai - Swordmaster
SLUS-20895	SLUS_208.95	0xF409F5599D	Bujingai - The Forsaken City
SLPS-25879	SLPS_258.79	0xD969D479FD	Bully
SLUS-21269	SLUS_212.69	0x54A955F96D	Bully
SLPS-25950	SLPS_259.50	0xC979C469A5	Bully [Best of Bethesda]
SCKA-20058	SCKA_200.58	0x0370E2A845	Bumpy Trot
SCES-50445	SCES_504.45	0xF12931782D	Burnout
SLES-50445	SLES_504.45	0xF129D1792D	Burnout
SLUS-20307	SLUS_203.07	0x43B945E94D	Burnout
SLUS-21596	SLUS_215.96	0x85798529F5	Burnout - Dominator
SLED-50617	SLED_506.17	0x590AF951A5	Burnout [Demo]
SLUS-28006	SLUS_280.06	0xC331CD616D	Burnout [Trade Demo]
SCES-51044	SCES_510.44	0x69B1A9E0FD	Burnout 2 - Point of Impact
SCES-52968	SCES_529.68	0x0BD1C980FD	Burnout 2 - Point of Impact
SLES-51044	SLES_510.44	0x69B149E1FD	Burnout 2 - Point of Impact
SLES-52968	SLES_529.68	0x0BD12981FD	Burnout 2 - Point of Impact
SLPS-25351	SLPS_253.51	0x58E954F9FD	Burnout 2 - Point of Impact
SLUS-20497	SLUS_204.97	0x946995398D	Burnout 2 - Point of Impact
SLED-51211	SLED_512.11	0x326291395D	Burnout 2 - Point of Impact [Demo]
SCES-52584	SCES_525.84	0xEB3129601D	Burnout 3 - Takedown
SCES-52585	SCES_525.85	0xEB31296015	Burnout 3 - Takedown
SLAJ-25053	SLAJ_250.53	0x6815E0499D	Burnout 3 - Takedown
SLES-52584	SLES_525.84	0xEB31C9611D	Burnout 3 - Takedown
SLES-52585	SLES_525.85	0xEB31C96115	Burnout 3 - Takedown
SLPM-65719	SLPM_657.19	0xE80EBC1195	Burnout 3 - Takedown
SLUS-21050	SLUS_210.50	0x1CE11DB15D	Burnout 3 - Takedown
SLPM-65958	SLPM_659.58	0xA84EFC515D	Burnout 3 - Takedown [EA Best Hits]
SLPM-66962	SLPM_669.62	0xA146F459F5	Burnout 3 - Takedown [EA-SY! 1980]
SLKA-25206	SLKA_252.06	0x00780AA12D	Burnout 3 - Takedown
SLPM-60246	SLPM_602.46	0x6AF644E965	Burnout 3 - Takedown [Trial]
SLUS-29113	SLUS_291.13	0xF401FD51A5	Burnout 3 [Demo]
SLAJ-25094	SLAJ_250.94	0x98E510B9B5	Burnout Dominator
SLES-54627	SLES_546.27	0xED31C96145	Burnout Dominator
SLPM-66739	SLPM_667.39	0xE90EBC11B5	Burnout Dominator
SLPM-55036	SLPM_550.36	0x0D9E2C815D	Burnout Dominator [EA:SY! 1980]
SCES-53506	SCES_535.06	0xF429317855	Burnout Revenge
SCES-53507	SCES_535.07	0xF42931785D	Burnout Revenge
SLES-53506	SLES_535.06	0xF429D17955	Burnout Revenge
SLES-53507	SLES_535.07	0xF429D1795D	Burnout Revenge
SLPM-66108	SLPM_661.08	0x48AE1CB16D	Burnout Revenge
SLUS-21242	SLUS_212.42	0x2CD12D816D	Burnout Revenge
SLKA-25304	SLKA_253.04	0x2850228975	Burnout Revenge
SLAJ-25066	SLAJ_250.66	0x601DE8412D	Burnout Revenge - Battle Racing Ignited
SLUS-29153	SLUS_291.53	0xE411ED4175	Burnout Revenge [Demo]
SLED-53512	SLED_535.12	0x7422D17905	Burnout Revenge [Demo]
SLPM-66652	SLPM_666.52	0xD1368429F5	Burnout Revenge [EA Best Hits]
SLPM-55004	SLPM_550.04	0x0596248955	Burnout Revenge [EA:SY! 1980]
SLPM-62098	SLPM_620.98	0x1C86349935	Busin - Wizardry Alternative
SLPM-74007	SLPM_740.07	0x8866D479FD	Busin - Wizardry Alternative [PlayStation 2 The Best]
SLKA-25221	SLKA_252.21	0x384032998D	Busin 0 - Wizardry Alternative Neo
SLPM-65876	SLPM_658.76	0x9076C469F5	Busin 0 - Wizardry Alternative Neo [Atlus Best Collection]
SLPM-65378	SLPM_653.78	0x67FE4CE1CD	Busin 0 - Wizardry Alternative Zero
SLPM-61060	SLPM_610.60	0x1B86349985	Busin 0: Wizardry Alternative Neo [Demo] [Taikenban]
SLPS-25764	SLPS_257.64	0xB101BC110D	Busou Renkin
SLPS-25877	SLPS_258.77	0xD969D479ED	Busou Renkin - Yokosu Papillon Park e [Best Collection]
SCES-51713	SCES_517.13	0x32E9F1B88D	Bust-A-Bloc
SLES-51713	SLES_517.13	0x32E911B98D	Bust-A-Bloc
SCES-51731	SCES_517.31	0x32E9F1B81D	Bust-A-Block
SLES-51731	SLES_517.31	0x32E911B91D	Bust-A-Block
SCES-51060	SCES_510.60	0x69B1A9E07D	Butt Ugly Martians
SLES-51060	SLES_510.60	0x69B149E17D	Butt Ugly Martians
SLUS-20527	SLUS_205.27	0x9C619D3175	Butt Ugly Martians - Zoom or Doom!
SLPM-62578	SLPM_625.78	0xA53E8C218D	Buzz Rod Fishing Fantasy
SCES-53385	SCES_533.85	0x944951186D	Buzz! Brain of the UK
SCES-54499	SCES_544.99	0x8D51490025	Buzz! Das Mega-Quiz
SLES-54499	SLES_544.99	0x8D51A90125	Buzz! Das Mega-Quiz
SCES-55420	SCES_554.20	0xAE716920FD	Buzz! De Slimste van Nederland
SCUS-97602	SCUS_976.02	0x8F39256845	Buzz! Jr. Jungle Party [Game Only]
SCUS-97597	SCUS_975.97	0x97213D70A5	Buzz! Jr. RoboJam [Bundle]
SCUS-97634	SCUS_976.34	0x87312D604D	Buzz! Jr. RoboJam [Game Only]
SCES-55210	SCES_552.10	0x5D8199D0BD	Buzz! Junior - Ace Racers
SCED-55432	SCED_554.32	0x1642511865	Buzz! Junior - Ace Racers [Demo]
SCES-54749	SCES_547.49	0xC51901489D	Buzz! Junior - Dino Den
SCES-54219	SCES_542.19	0x449981C8AD	Buzz! Junior - Jungle Party
SCES-54220	SCES_542.20	0x449981C895	Buzz! Junior - Jungle Party
SCES-54524	SCES_545.24	0x8D514900DD	Buzz! Junior - Jungle Party
SLES-54219	SLES_542.19	0x449961C9AD	Buzz! Junior - Jungle Party
SLES-54220	SLES_542.20	0x449961C995	Buzz! Junior - Jungle Party
SLES-54524	SLES_545.24	0x8D51A901DD	Buzz! Junior - Jungle Party
SCED-54808	SCED_548.08	0xB5E2F1B845	Buzz! Junior - RoboJam + Buzz! Junior - Jungle Party
SCUS-97596	SCUS_975.96	0x97213D70AD	Buzz! Junior Jungle Party
SCES-55094	SCES_550.94	0x7DA1B9F07D	Buzz! Pop Quiz
SCES-53879	SCES_538.79	0x2CF1E9A025	Buzz! The Big Quiz
SCES-53880	SCES_538.80	0x2CF1E9A05D	Buzz! The Big Quiz
SCES-53881	SCES_538.81	0x2CF1E9A055	Buzz! The Big Quiz
SCES-53882	SCES_538.82	0x2CF1E9A04D	Buzz! The Big Quiz
SCES-53883	SCES_538.83	0x2CF1E9A045	Buzz! The Big Quiz
SCES-53884	SCES_538.84	0x2CF1E9A07D	Buzz! The Big Quiz
SCES-53925	SCES_539.25	0x1CC1D99085	Buzz! The Big Quiz
SCES-53926	SCES_539.26	0x1CC1D9909D	Buzz! The Big Quiz
SCES-53927	SCES_539.27	0x1CC1D99095	Buzz! The Big Quiz
SCES-53929	SCES_539.29	0x1CC1D990E5	Buzz! The Big Quiz
SCES-54071	SCES_540.71	0x7CA1B9F075	Buzz! The Big Quiz
SCES-54073	SCES_540.73	0x7CA1B9F005	Buzz! The Big Quiz
SLES-53879	SLES_538.79	0x2CF109A125	Buzz! The Big Quiz
SLES-53880	SLES_538.80	0x2CF109A15D	Buzz! The Big Quiz
SLES-53881	SLES_538.81	0x2CF109A155	Buzz! The Big Quiz
SLES-53882	SLES_538.82	0x2CF109A14D	Buzz! The Big Quiz
SLES-53883	SLES_538.83	0x2CF109A145	Buzz! The Big Quiz
SLES-53884	SLES_538.84	0x2CF109A17D	Buzz! The Big Quiz
SLES-53925	SLES_539.25	0x1CC1399185	Buzz! The Big Quiz
SLES-53926	SLES_539.26	0x1CC139919D	Buzz! The Big Quiz
SLES-53927	SLES_539.27	0x1CC1399195	Buzz! The Big Quiz
SLES-53929	SLES_539.29	0x1CC13991E5	Buzz! The Big Quiz
SLES-54071	SLES_540.71	0x7CA159F175	Buzz! The Big Quiz
SLES-54073	SLES_540.73	0x7CA159F105	Buzz! The Big Quiz
SCUS-97594	SCUS_975.94	0x97213D709D	Buzz! The Hollywood Quiz [Bundle]
SCUS-97633	SCUS_976.33	0x87312D6055	Buzz! The Hollywood Quiz [Game Only]
SCES-54496	SCES_544.96	0x8D5149003D	Buzz! The Mega Quiz
SCUS-97592	SCUS_975.92	0x97213D708D	Buzz! The Mega Quiz
SCUS-97601	SCUS_976.01	0x8F3925685D	Buzz! The Mega Quiz [Game Only]
SCES-53304	SCES_533.04	0xBC617930CD	Buzz! The Music Quiz
SCES-53305	SCES_533.05	0xBC617930C5	Buzz! The Music Quiz
SCES-53307	SCES_533.07	0xBC617930D5	Buzz! The Music Quiz
SCES-53308	SCES_533.08	0xBC617930ED	Buzz! The Music Quiz
SCES-53663	SCES_536.63	0xD40911589D	Buzz! The Music Quiz
SCES-53669	SCES_536.69	0xDC01195045	Buzz! The Music Quiz
SLES-53304	SLES_533.04	0xBC619931CD	Buzz! The Music Quiz
SLES-53305	SLES_533.05	0xBC619931C5	Buzz! The Music Quiz
SLES-53307	SLES_533.07	0xBC619931D5	Buzz! The Music Quiz
SLES-53308	SLES_533.08	0xBC619931ED	Buzz! The Music Quiz
SLES-53663	SLES_536.63	0xD409F1599D	Buzz! The Music Quiz
SLES-53669	SLES_536.69	0xDC01F95145	Buzz! The Music Quiz
SCES-54941	SCES_549.41	0x15C9D1984D	Buzz! The Schools Quiz
SCES-54258	SCES_542.58	0x4C9189C06D	Buzz! The Sports Quiz
SCES-54259	SCES_542.59	0x4C9189C065	Buzz! The Sports Quiz
SCES-54260	SCES_542.60	0x4C9189C05D	Buzz! The Sports Quiz
SCES-54261	SCES_542.61	0x4C9189C055	Buzz! The Sports Quiz
SCES-54262	SCES_542.62	0x4C9189C04D	Buzz! The Sports Quiz
SCES-54263	SCES_542.63	0x4C9189C045	Buzz! The Sports Quiz
SCES-54264	SCES_542.64	0x4C9189C03D	Buzz! The Sports Quiz
SCES-54265	SCES_542.65	0x4C9189C035	Buzz! The Sports Quiz
SCES-54266	SCES_542.66	0x4C9189C02D	Buzz! The Sports Quiz
SCES-54267	SCES_542.67	0x4C9189C025	Buzz! The Sports Quiz
SCES-54268	SCES_542.68	0x4C9189C01D	Buzz! The Sports Quiz
SCES-54269	SCES_542.69	0x4C9189C015	Buzz! The Sports Quiz
SLES-54258	SLES_542.58	0x4C9169C16D	Buzz! The Sports Quiz
SLES-54259	SLES_542.59	0x4C9169C165	Buzz! The Sports Quiz
SLES-54260	SLES_542.60	0x4C9169C15D	Buzz! The Sports Quiz
SLES-54261	SLES_542.61	0x4C9169C155	Buzz! The Sports Quiz
SLES-54262	SLES_542.62	0x4C9169C14D	Buzz! The Sports Quiz
SLES-54263	SLES_542.63	0x4C9169C145	Buzz! The Sports Quiz
SLES-54264	SLES_542.64	0x4C9169C13D	Buzz! The Sports Quiz
SLES-54265	SLES_542.65	0x4C9169C135	Buzz! The Sports Quiz
SLES-54266	SLES_542.66	0x4C9169C12D	Buzz! The Sports Quiz
SLES-54267	SLES_542.67	0x4C9169C125	Buzz! The Sports Quiz
SLES-54268	SLES_542.68	0x4C9169C11D	Buzz! The Sports Quiz
SLES-54269	SLES_542.69	0x4C9169C115	Buzz! The Sports Quiz
SCES-53236	SCES_532.36	0x4B9189C05D	Buzzrod Fishing Fantasy
SLES-53236	SLES_532.36	0x4B9169C15D	Buzzrod Fishing Fantasy
SCES-52648	SCES_526.48	0xDB0119502D	BVB 09 - Club Football 2005 - Borussia Dortmund
SLES-52648	SLES_526.48	0xDB01F9512D	BVB 09 - Club Football 2005 - Borussia Dortmund
SLPM-65879	SLPM_658.79	0x9076C469ED	C1 Grand Prix Racing Battle
SLPM-65897	SLPM_658.97	0x987ECC6115	C1 Grand Prix Racing Battle
SLUS-21056	SLUS_210.56	0x04F905A995	Cabal, The ~~CANCELLED~~
SLUS-21379	SLUS_213.79	0x748975D9FD	Cabela's African Safari
SLUS-21384	SLUS_213.84	0x748975D9A5	Cabela's Alaskan Adventures
SCES-51590	SCES_515.90	0xD209115855	Cabela's Big Game Hunter
SLES-51590	SLES_515.90	0xD209F15955	Cabela's Big Game Hunter
SLUS-20534	SLUS_205.34	0x9C619D31BD	Cabela's Big Game Hunter
SLUS-21011	SLUS_210.11	0x14E915B91D	Cabela's Big Game Hunter - 2005 Adventures
SLUS-21625	SLUS_216.25	0x8D718D21D5	Cabela's Big Game Hunter III
SLES-55331	SLES_553.31	0xBE61993115	Cabela's Dangerous Adventures
SCES-52106	SCES_521.06	0x528991D8B5	Cabela's Dangerous Hunts
SLES-52106	SLES_521.06	0x528971D9B5	Cabela's Dangerous Hunts
SLUS-20736	SLUS_207.36	0xD429D57945	Cabela's Dangerous Hunts
SLUS-21350	SLUS_213.50	0x4CB14DE1ED	Cabela's Dangerous Hunts 2
SLUS-20665	SLUS_206.65	0xBC41BD11E5	Cabela's Deer Hunt - 2004 Season
SLUS-21021	SLUS_210.21	0x14E915B96D	Cabela's Deer Hunt - 2005 Season
SLUS-21789	SLUS_217.89	0xD529D579AD	Cabela's Legendary Adventures
SLUS-21715	SLUS_217.15	0xA559A509AD	Cabela's Moster Bass
SLUS-21192	SLUS_211.92	0x24D92589F5	Cabela's Outdoor Adventures 2006
SLUS-21624	SLUS_216.24	0x8D718D21DD	Cabela's Trophy Bucks
SLPM-65911	SLPM_659.11	0x987ECC61E5	Cafe Lindbergh - Summer Season
SLPM-65910	SLPM_659.10	0x987ECC61ED	Cafe Lindbergh - Summer Season [Sweet Box]
SLPM-65295	SLPM_652.95	0x7FE654F9BD	Cafe Little Wish - Mahou no Recipe
SLPM-65294	SLPM_652.94	0x7FE654F9B5	Cafe Little Wish - Mahou no Recipe [Limited Edition]
